num_node,node_min_capacity,capacity_multiplier,capacity_skew,num_copy,strategy,supply,num_attempt,store_rate,num_stored
12000,1024,128,1,3,Classified+TwoChoices,137336465,3100000,1,3100000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3200000,1,3200000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3300000,1,3300000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3400000,1,3400000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3500000,1,3500000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3600000,1,3600000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3700000,1,3700000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3800000,1,3800000
12000,1024,128,1,3,Classified+TwoChoices,137336465,3900000,1,3900000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4000000,1,4000000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4100000,1,4100000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4200000,1,4200000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4300000,1,4300000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4400000,1,4400000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4500000,1,4500000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4600000,1,4600000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4700000,1,4700000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4800000,1,4800000
12000,1024,128,1,3,Classified+TwoChoices,137336465,4900000,1,4900000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5000000,1,5000000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5100000,1,5100000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5200000,1,5200000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5300000,1,5300000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5400000,1,5400000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5500000,1,5500000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5600000,1,5600000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5700000,1,5700000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5800000,1,5800000
12000,1024,128,1,3,Classified+TwoChoices,137336465,5900000,1,5900000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6000000,1,6000000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6100000,1,6100000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6200000,1,6200000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6300000,1,6300000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6400000,1,6400000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6500000,1,6500000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6600000,1,6600000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6700000,1,6700000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6800000,1,6800000
12000,1024,128,1,3,Classified+TwoChoices,137336465,6900000,1,6900000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7000000,1,7000000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7100000,1,7100000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7200000,1,7200000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7300000,1,7300000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7400000,1,7400000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7500000,1,7500000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7600000,1,7600000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7700000,1,7700000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7800000,1,7800000
12000,1024,128,1,3,Classified+TwoChoices,137336465,7900000,1,7900000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8000000,1,8000000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8100000,1,8100000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8200000,1,8200000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8300000,1,8300000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8400000,1,8400000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8500000,1,8500000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8600000,1,8600000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8700000,1,8700000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8800000,1,8800000
12000,1024,128,1,3,Classified+TwoChoices,137336465,8900000,1,8900000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9000000,1,9000000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9100000,1,9100000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9200000,1,9200000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9300000,1,9300000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9400000,1,9400000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9500000,1,9500000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9600000,1,9600000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9700000,1,9700000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9800000,1,9800000
12000,1024,128,1,3,Classified+TwoChoices,137336465,9900000,1,9900000
12000,1024,128,1,3,Classified+TwoChoices,137336465,10000000,1,10000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,100000,1,100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,200000,1,200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,300000,1,300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,400000,1,400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,500000,1,500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,600000,1,600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,700000,1,700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,800000,1,800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,900000,1,900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1000000,1,1000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1100000,1,1100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1200000,1,1200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1300000,1,1300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1400000,1,1400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1500000,1,1500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1600000,1,1600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1700000,1,1700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1800000,1,1800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,1900000,1,1900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2000000,1,2000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2100000,1,2100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2200000,1,2200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2300000,1,2300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2400000,1,2400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2500000,1,2500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2600000,1,2600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2700000,1,2700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2800000,1,2800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,2900000,1,2900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3000000,1,3000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3100000,1,3100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3200000,1,3200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3300000,1,3300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3400000,1,3400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3500000,1,3500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3600000,1,3600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3700000,1,3700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3800000,1,3800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,3900000,1,3900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4000000,1,4000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4100000,1,4100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4200000,1,4200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4300000,1,4300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4400000,1,4400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4500000,1,4500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4600000,1,4600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4700000,1,4700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4800000,1,4800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,4900000,1,4900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5000000,1,5000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5100000,1,5100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5200000,1,5200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5300000,1,5300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5400000,1,5400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5500000,1,5500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5600000,1,5600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5700000,1,5700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5800000,1,5800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,5900000,1,5900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6000000,1,6000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6100000,1,6100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6200000,1,6200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6300000,1,6300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6400000,1,6400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6500000,1,6500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6600000,1,6600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6700000,1,6700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6800000,1,6800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,6900000,1,6900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7000000,1,7000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7100000,1,7100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7200000,1,7200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7300000,1,7300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7400000,1,7400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7500000,1,7500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7600000,1,7600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7700000,1,7700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7800000,1,7800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,7900000,1,7900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8000000,1,8000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8100000,1,8100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8200000,1,8200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8300000,1,8300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8400000,1,8400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8500000,1,8500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8600000,1,8600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8700000,1,8700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8800000,1,8800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,8900000,1,8900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9000000,1,9000000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9100000,1,9100000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9200000,1,9200000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9300000,1,9300000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9400000,1,9400000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9500000,1,9500000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9600000,1,9600000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9700000,1,9700000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9800000,1,9800000
12000,1024,128,1,3,Classified+TwoChoices,144252857,9900000,1,9900000
12000,1024,128,1,3,Classified+TwoChoices,144252857,10000000,1,10000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,100000,1,100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,200000,1,200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,300000,1,300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,400000,1,400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,500000,1,500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,600000,1,600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,700000,1,700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,800000,1,800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,900000,1,900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1000000,1,1000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1100000,1,1100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1200000,1,1200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1300000,1,1300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1400000,1,1400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1500000,1,1500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1600000,1,1600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1700000,1,1700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1800000,1,1800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,1900000,1,1900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2000000,1,2000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2100000,1,2100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2200000,1,2200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2300000,1,2300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2400000,1,2400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2500000,1,2500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2600000,1,2600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2700000,1,2700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2800000,1,2800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,2900000,1,2900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3000000,1,3000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3100000,1,3100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3200000,1,3200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3300000,1,3300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3400000,1,3400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3500000,1,3500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3600000,1,3600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3700000,1,3700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3800000,1,3800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,3900000,1,3900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4000000,1,4000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4100000,1,4100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4200000,1,4200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4300000,1,4300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4400000,1,4400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4500000,1,4500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4600000,1,4600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4700000,1,4700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4800000,1,4800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,4900000,1,4900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5000000,1,5000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5100000,1,5100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5200000,1,5200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5300000,1,5300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5400000,1,5400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5500000,1,5500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5600000,1,5600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5700000,1,5700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5800000,1,5800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,5900000,1,5900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6000000,1,6000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6100000,1,6100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6200000,1,6200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6300000,1,6300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6400000,1,6400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6500000,1,6500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6600000,1,6600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6700000,1,6700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6800000,1,6800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,6900000,1,6900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7000000,1,7000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7100000,1,7100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7200000,1,7200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7300000,1,7300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7400000,1,7400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7500000,1,7500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7600000,1,7600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7700000,1,7700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7800000,1,7800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,7900000,1,7900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8000000,1,8000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8100000,1,8100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8200000,1,8200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8300000,1,8300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8400000,1,8400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8500000,1,8500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8600000,1,8600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8700000,1,8700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8800000,1,8800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,8900000,1,8900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9000000,1,9000000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9100000,1,9100000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9200000,1,9200000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9300000,1,9300000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9400000,1,9400000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9500000,1,9500000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9600000,1,9600000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9700000,1,9700000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9800000,1,9800000
12000,1024,128,1,3,Classified+TwoChoices,136689478,9900000,1,9900000
12000,1024,128,1,3,Classified+TwoChoices,136689478,10000000,1,10000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,100000,1,100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,200000,1,200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,300000,1,300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,400000,1,400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,500000,1,500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,600000,1,600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,700000,1,700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,800000,1,800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,900000,1,900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1000000,1,1000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1100000,1,1100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1200000,1,1200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1300000,1,1300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1400000,1,1400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1500000,1,1500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1600000,1,1600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1700000,1,1700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1800000,1,1800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,1900000,1,1900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2000000,1,2000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2100000,1,2100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2200000,1,2200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2300000,1,2300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2400000,1,2400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2500000,1,2500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2600000,1,2600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2700000,1,2700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2800000,1,2800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,2900000,1,2900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3000000,1,3000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3100000,1,3100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3200000,1,3200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3300000,1,3300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3400000,1,3400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3500000,1,3500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3600000,1,3600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3700000,1,3700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3800000,1,3800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,3900000,1,3900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4000000,1,4000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4100000,1,4100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4200000,1,4200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4300000,1,4300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4400000,1,4400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4500000,1,4500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4600000,1,4600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4700000,1,4700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4800000,1,4800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,4900000,1,4900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5000000,1,5000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5100000,1,5100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5200000,1,5200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5300000,1,5300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5400000,1,5400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5500000,1,5500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5600000,1,5600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5700000,1,5700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5800000,1,5800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,5900000,1,5900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6000000,1,6000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6100000,1,6100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6200000,1,6200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6300000,1,6300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6400000,1,6400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6500000,1,6500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6600000,1,6600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6700000,1,6700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6800000,1,6800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,6900000,1,6900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7000000,1,7000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7100000,1,7100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7200000,1,7200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7300000,1,7300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7400000,1,7400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7500000,1,7500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7600000,1,7600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7700000,1,7700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7800000,1,7800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,7900000,1,7900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8000000,1,8000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8100000,1,8100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8200000,1,8200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8300000,1,8300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8400000,1,8400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8500000,1,8500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8600000,1,8600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8700000,1,8700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8800000,1,8800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,8900000,1,8900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9000000,1,9000000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9100000,1,9100000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9200000,1,9200000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9300000,1,9300000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9400000,1,9400000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9500000,1,9500000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9600000,1,9600000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9700000,1,9700000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9800000,1,9800000
12000,1024,128,1,3,Classified+TwoChoices,140520088,9900000,1,9900000
12000,1024,128,1,3,Classified+TwoChoices,140520088,10000000,1,10000000
12000,1024,128,1,3,Classified+TwoChoices,138071200,100000,1,100000
12000,1024,128,1,3,Classified+TwoChoices,138071200,200000,1,200000
12000,1024,128,1,3,Classified+TwoChoices,138071200,300000,1,300000
12000,1024,128,1,3,Classified+TwoChoices,138071200,400000,1,400000
12000,1024,128,1,3,Classified+TwoChoices,138071200,500000,1,500000
12000,1024,128,1,3,Classified+TwoChoices,138071200,600000,1,600000
12000,1024,128,1,3,Classified+TwoChoices,138071200,700000,1,700000
12000,1024,128,1,3,Classified+TwoChoices,138071200,800000,1,800000
